"Nom_Commune","INSEE_Commune","INSEE_Département","Nom_Département","Zone de sismicité"
"GOURGE","79135","79","DEUX-SEVRES","3 - Modérée"
"GOURNAY-LOIZE","79136","79","DEUX-SEVRES","3 - Modérée"
"GRANZAY-GRIPT","79137","79","DEUX-SEVRES","3 - Modérée"
"HANC","79140","79","DEUX-SEVRES","3 - Modérée"
"IRAIS","79141","79","DEUX-SEVRES","3 - Modérée"
"JUILLE","79142","79","DEUX-SEVRES","3 - Modérée"
"JUSCORPS","79144","79","DEUX-SEVRES","3 - Modérée"
"LA BATAILLE","79027","79","DEUX-SEVRES","3 - Modérée"
"LA BOISSIERE-EN-GATINE","79040","79","DEUX-SEVRES","3 - Modérée"
"LA CHAPELLE-BATON","79070","79","DEUX-SEVRES","3 - Modérée"
"LA CHAPELLE-BERTRAND","79071","79","DEUX-SEVRES","3 - Modérée"
"LA CHAPELLE-GAUDIN","79072","79","DEUX-SEVRES","3 - Modérée"
"LA CHAPELLE-POUILLOUX","79074","79","DEUX-SEVRES","3 - Modérée"
"LA CHAPELLE-SAINT-ETIENNE","79075","79","DEUX-SEVRES","3 - Modérée"
"LA CHAPELLE-SAINT-LAURENT","79076","79","DEUX-SEVRES","3 - Modérée"
"LA CHAPELLE-THIREUIL","79077","79","DEUX-SEVRES","3 - Modérée"
"LA COUARDE","79098","79","DEUX-SEVRES","3 - Modérée"
"LA COUDRE","79099","79","DEUX-SEVRES","3 - Modérée"
"LA CRECHE","79048","79","DEUX-SEVRES","3 - Modérée"
"LA FERRIERE-EN-PARTHENAY","79120","79","DEUX-SEVRES","3 - Modérée"
"LA FORET-SUR-SEVRE","79123","79","DEUX-SEVRES","3 - Modérée"
"LA FOYE-MONJAULT","79127","79","DEUX-SEVRES","3 - Modérée"
"LA MOTHE-SAINT-HERAY","79184","79","DEUX-SEVRES","3 - Modérée"
"LA PETITE-BOISSIERE","79207","79","DEUX-SEVRES","3 - Modérée"
"LA PEYRATTE","79208","79","DEUX-SEVRES","3 - Modérée"
"LA ROCHENARD","79229","79","DEUX-SEVRES","3 - Modérée"
"L'ABSIE","79001","79","DEUX-SEVRES","3 - Modérée"
"LAGEON","79145","79","DEUX-SEVRES","3 - Modérée"
"LARGEASSE","79147","79","DEUX-SEVRES","3 - Modérée"
"LE BEUGNON","79035","79","DEUX-SEVRES","3 - Modérée"
"LE BOURDET","79046","79","DEUX-SEVRES","3 - Modérée"
"LE BREUIL-BERNARD","79051","79","DEUX-SEVRES","3 - Modérée"
"LE BREUIL-SOUS-ARGENTON","79053","79","DEUX-SEVRES","3 - Modérée"
"LE BUSSEAU","79059","79","DEUX-SEVRES","3 - Modérée"
"LE CHILLOU","79089","79","DEUX-SEVRES","3 - Modérée"
"LE PIN","79210","79","DEUX-SEVRES","3 - Modérée"
"LE RETAIL","79226","79","DEUX-SEVRES","3 - Modérée"
"LE TALLUD","79322","79","DEUX-SEVRES","3 - Modérée"
"LE VANNEAU-IRLEAU","79337","79","DEUX-SEVRES","3 - Modérée"
"LE VERT","79346","79","DEUX-SEVRES","3 - Modérée"
"LES ALLEUDS","79006","79","DEUX-SEVRES","3 - Modérée"
"LES FORGES","79124","79","DEUX-SEVRES","3 - Modérée"
"LES FOSSES","79126","79","DEUX-SEVRES","3 - Modérée"
"LES GROSEILLERS","79139","79","DEUX-SEVRES","3 - Modérée"
"LEZAY","79148","79","DEUX-SEVRES","3 - Modérée"
"LHOUMOIS","79149","79","DEUX-SEVRES","3 - Modérée"
"LIMALONGES","79150","79","DEUX-SEVRES","3 - Modérée"
"LORIGNE","79152","79","DEUX-SEVRES","3 - Modérée"
"LOUBIGNE","79153","79","DEUX-SEVRES","3 - Modérée"
"LOUBILLE","79154","79","DEUX-SEVRES","3 - Modérée"
"LOUIN","79156","79","DEUX-SEVRES","3 - Modérée"
"LOUZY","79157","79","DEUX-SEVRES","3 - Modérée"
"LUCHE-SUR-BRIOUX","79158","79","DEUX-SEVRES","3 - Modérée"
"LUCHE-THOUARSAIS","79159","79","DEUX-SEVRES","3 - Modérée"
"LUSSERAY","79160","79","DEUX-SEVRES","3 - Modérée"
"LUZAY","79161","79","DEUX-SEVRES","3 - Modérée"
"MAGNE","79162","79","DEUX-SEVRES","3 - Modérée"
"MAIRE-LEVESCAULT","79163","79","DEUX-SEVRES","3 - Modérée"
"MAISONNAY","79164","79","DEUX-SEVRES","3 - Modérée"
"MAISONTIERS","79165","79","DEUX-SEVRES","3 - Modérée"
"MARIGNY","79166","79","DEUX-SEVRES","3 - Modérée"
"MARNES","79167","79","DEUX-SEVRES","3 - Modérée"
"MASSAIS","79168","79","DEUX-SEVRES","3 - Modérée"
"MAULEON","79079","79","DEUX-SEVRES","3 - Modérée"
"MAUZE-SUR-LE-MIGNON","79170","79","DEUX-SEVRES","3 - Modérée"
"MAUZE-THOUARSAIS","79171","79","DEUX-SEVRES","3 - Modérée"
"MAZIERES-EN-GATINE","79172","79","DEUX-SEVRES","3 - Modérée"
"MAZIERES-SUR-BERONNE","79173","79","DEUX-SEVRES","3 - Modérée"
"MELLE","79174","79","DEUX-SEVRES","3 - Modérée"
"MELLERAN","79175","79","DEUX-SEVRES","3 - Modérée"
"MENIGOUTE","79176","79","DEUX-SEVRES","3 - Modérée"
"MESSE","79177","79","DEUX-SEVRES","3 - Modérée"
"MISSE","79178","79","DEUX-SEVRES","3 - Modérée"
"MONCOUTANT","79179","79","DEUX-SEVRES","3 - Modérée"
"MONTALEMBERT","79180","79","DEUX-SEVRES","3 - Modérée"
"MONTRAVERS","79183","79","DEUX-SEVRES","3 - Modérée"
"MOUGON","79185","79","DEUX-SEVRES","3 - Modérée"
"MOUTIERS-SOUS-ARGENTON","79187","79","DEUX-SEVRES","3 - Modérée"
"MOUTIERS-SOUS-CHANTEMERLE","79188","79","DEUX-SEVRES","3 - Modérée"
"NANTEUIL","79189","79","DEUX-SEVRES","3 - Modérée"
"NEUVY-BOUIN","79190","79","DEUX-SEVRES","3 - Modérée"
"NIORT","79191","79","DEUX-SEVRES","3 - Modérée"
"NUEIL-LES-AUBIERS","79195","79","DEUX-SEVRES","3 - Modérée"
"OIRON","79196","79","DEUX-SEVRES","3 - Modérée"
"OROUX","79197","79","DEUX-SEVRES","3 - Modérée"
"PAIZAY-LE-CHAPT","79198","79","DEUX-SEVRES","3 - Modérée"
"PAIZAY-LE-TORT","79199","79","DEUX-SEVRES","3 - Modérée"
"PAMPLIE","79200","79","DEUX-SEVRES","3 - Modérée"
"PAMPROUX","79201","79","DEUX-SEVRES","3 - Modérée"
"PARTHENAY","79202","79","DEUX-SEVRES","3 - Modérée"
"PAS-DE-JEU","79203","79","DEUX-SEVRES","3 - Modérée"
"PERIGNE","79204","79","DEUX-SEVRES","3 - Modérée"
"PERS","79205","79","DEUX-SEVRES","3 - Modérée"
"PIERREFITTE","79209","79","DEUX-SEVRES","3 - Modérée"
"PIOUSSAY","79211","79","DEUX-SEVRES","3 - Modérée"
"PLIBOUX","79212","79","DEUX-SEVRES","3 - Modérée"
"POMPAIRE","79213","79","DEUX-SEVRES","3 - Modérée"
"POUFFONDS","79214","79","DEUX-SEVRES","3 - Modérée"
"POUGNE-HERISSON","79215","79","DEUX-SEVRES","3 - Modérée"
"PRAHECQ","79216","79","DEUX-SEVRES","3 - Modérée"
"PRAILLES","79217","79","DEUX-SEVRES","3 - Modérée"
"PRESSIGNY","79218","79","DEUX-SEVRES","3 - Modérée"
"PRIAIRES","79219","79","DEUX-SEVRES","3 - Modérée"
"PRIN-DEYRANCON","79220","79","DEUX-SEVRES","3 - Modérée"
"PRISSE-LA-CHARRIERE","79078","79","DEUX-SEVRES","3 - Modérée"
"PUGNY","79222","79","DEUX-SEVRES","3 - Modérée"
"PUIHARDY","79223","79","DEUX-SEVRES","3 - Modérée"
"REFFANNES","79225","79","DEUX-SEVRES","3 - Modérée"
"ROM","79230","79","DEUX-SEVRES","3 - Modérée"
"ROMANS","79231","79","DEUX-SEVRES","3 - Modérée"
"SAINT-AMAND-SUR-SEVRE","79235","79","DEUX-SEVRES","3 - Modérée"
"SAINT-ANDRE-SUR-SEVRE","79236","79","DEUX-SEVRES","3 - Modérée"
"SAINT-AUBIN-DU-PLAIN","79238","79","DEUX-SEVRES","3 - Modérée"
"SAINT-AUBIN-LE-CLOUD","79239","79","DEUX-SEVRES","3 - Modérée"
"SAINT-CHRISTOPHE-SUR-ROC","79241","79","DEUX-SEVRES","3 - Modérée"
"SAINT-CLEMENTIN","79242","79","DEUX-SEVRES","3 - Modérée"
"SAINT-COUTANT","79243","79","DEUX-SEVRES","3 - Modérée"
"SAINT-CYR-LA-LANDE","79244","79","DEUX-SEVRES","3 - Modérée"
"SAINTE-BLANDINE","79240","79","DEUX-SEVRES","3 - Modérée"
"SAINTE-EANNE","79246","79","DEUX-SEVRES","3 - Modérée"
"SAINTE-GEMME","79250","79","DEUX-SEVRES","3 - Modérée"
"SAINTE-NEOMAYE","79283","79","DEUX-SEVRES","3 - Modérée"
"SAINTE-OUENNE","79284","79","DEUX-SEVRES","3 - Modérée"
"SAINTE-RADEGONDE","79292","79","DEUX-SEVRES","3 - Modérée"
"SAINTE-SOLINE","79297","79","DEUX-SEVRES","3 - Modérée"
"SAINT-ETIENNE-LA-CIGOGNE","79247","79","DEUX-SEVRES","3 - Modérée"
"SAINTE-VERGE","79300","79","DEUX-SEVRES","3 - Modérée"
"SAINT-GELAIS","79249","79","DEUX-SEVRES","3 - Modérée"
"SAINT-GENARD","79251","79","DEUX-SEVRES","3 - Modérée"
"SAINT-GENEROUX","79252","79","DEUX-SEVRES","3 - Modérée"
"SAINT-GEORGES-DE-NOISNE","79253","79","DEUX-SEVRES","3 - Modérée"
"SAINT-GEORGES-DE-REX","79254","79","DEUX-SEVRES","3 - Modérée"
"SAINT-GERMAIN-DE-LONGUE-CHAUME","79255","79","DEUX-SEVRES","3 - Modérée"
"SAINT-GERMIER","79256","79","DEUX-SEVRES","3 - Modérée"
"SAINT-HILAIRE-LA-PALUD","79257","79","DEUX-SEVRES","3 - Modérée"
"SAINT-JACQUES-DE-THOUARS","79258","79","DEUX-SEVRES","3 - Modérée"
"SAINT-JEAN-DE-THOUARS","79259","79","DEUX-SEVRES","3 - Modérée"
"SAINT-JOUIN-DE-MARNES","79260","79","DEUX-SEVRES","3 - Modérée"
"SAINT-JOUIN-DE-MILLY","79261","79","DEUX-SEVRES","3 - Modérée"
"SAINT-LAURS","79263","79","DEUX-SEVRES","3 - Modérée"
"SAINT-LEGER-DE-LA-MARTINIERE","79264","79","DEUX-SEVRES","3 - Modérée"
"SAINT-LEGER-DE-MONTBRUN","79265","79","DEUX-SEVRES","3 - Modérée"
"SAINT-LIN","79267","79","DEUX-SEVRES","3 - Modérée"
"SAINT-LOUP-LAMAIRE","79268","79","DEUX-SEVRES","3 - Modérée"
"SAINT-MAIXENT-DE-BEUGNE","79269","79","DEUX-SEVRES","3 - Modérée"
"SAINT-MAIXENT-L'ECOLE","79270","79","DEUX-SEVRES","3 - Modérée"
"SAINT-MARC-LA-LANDE","79271","79","DEUX-SEVRES","3 - Modérée"
"SAINT-MARTIN-DE-BERNEGOUE","79273","79","DEUX-SEVRES","3 - Modérée"
"SAINT-MARTIN-DE-MACON","79274","79","DEUX-SEVRES","3 - Modérée"
"SAINT-MARTIN-DE-SAINT-MAIXENT","79276","79","DEUX-SEVRES","3 - Modérée"
"SAINT-MARTIN-DE-SANZAY","79277","79","DEUX-SEVRES","3 - Modérée"
"SAINT-MARTIN-DU-FOUILLOUX","79278","79","DEUX-SEVRES","3 - Modérée"
"SAINT-MARTIN-LES-MELLE","79279","79","DEUX-SEVRES","3 - Modérée"
"SAINT-MAURICE-LA-FOUGEREUSE","79280","79","DEUX-SEVRES","3 - Modérée"
"SAINT-MAXIRE","79281","79","DEUX-SEVRES","3 - Modérée"
"SAINT-MEDARD","79282","79","DEUX-SEVRES","3 - Modérée"
"SAINT-PARDOUX","79285","79","DEUX-SEVRES","3 - Modérée"
"SAINT-PAUL-EN-GATINE","79286","79","DEUX-SEVRES","3 - Modérée"
"SAINT-PIERRE-DES-ECHAUBROGNES","79289","79","DEUX-SEVRES","3 - Modérée"
"SAINT-POMPAIN","79290","79","DEUX-SEVRES","3 - Modérée"
"SAINT-REMY","79293","79","DEUX-SEVRES","3 - Modérée"
"SAINT-ROMANS-DES-CHAMPS","79294","79","DEUX-SEVRES","3 - Modérée"
"SAINT-ROMANS-LES-MELLE","79295","79","DEUX-SEVRES","3 - Modérée"
"SAINT-SYMPHORIEN","79298","79","DEUX-SEVRES","3 - Modérée"
"SAINT-VARENT","79299","79","DEUX-SEVRES","3 - Modérée"
"SAINT-VINCENT-LA-CHATRE","79301","79","DEUX-SEVRES","3 - Modérée"
"SAIVRES","79302","79","DEUX-SEVRES","3 - Modérée"
"SALLES","79303","79","DEUX-SEVRES","3 - Modérée"
"SANSAIS","79304","79","DEUX-SEVRES","3 - Modérée"
"SAURAIS","79306","79","DEUX-SEVRES","3 - Modérée"
"SAUZE-VAUSSAIS","79307","79","DEUX-SEVRES","3 - Modérée"
"SCIECQ","79308","79","DEUX-SEVRES","3 - Modérée"
"SCILLE","79309","79","DEUX-SEVRES","3 - Modérée"
"SECONDIGNE-SUR-BELLE","79310","79","DEUX-SEVRES","3 - Modérée"
"SECONDIGNY","79311","79","DEUX-SEVRES","3 - Modérée"
"SELIGNE","79312","79","DEUX-SEVRES","3 - Modérée"
"SEPVRET","79313","79","DEUX-SEVRES","3 - Modérée"
"SOMPT","79314","79","DEUX-SEVRES","3 - Modérée"
"SOUDAN","79316","79","DEUX-SEVRES","3 - Modérée"
"SOUTIERS","79318","79","DEUX-SEVRES","3 - Modérée"
"SOUVIGNE","79319","79","DEUX-SEVRES","3 - Modérée"
"SURIN","79320","79","DEUX-SEVRES","3 - Modérée"
"TAIZE","79321","79","DEUX-SEVRES","3 - Modérée"
"TESSONNIERE","79325","79","DEUX-SEVRES","3 - Modérée"
"THENEZAY","79326","79","DEUX-SEVRES","3 - Modérée"
"THORIGNE","79327","79","DEUX-SEVRES","3 - Modérée"
"THORIGNY-SUR-LE-MIGNON","79328","79","DEUX-SEVRES","3 - Modérée"
"THOUARS","79329","79","DEUX-SEVRES","3 - Modérée"
"TILLOU","79330","79","DEUX-SEVRES","3 - Modérée"
"TOURTENAY","79331","79","DEUX-SEVRES","3 - Modérée"
"TRAYES","79332","79","DEUX-SEVRES","3 - Modérée"
"ULCOT","79333","79","DEUX-SEVRES","3 - Modérée"
"USSEAU","79334","79","DEUX-SEVRES","3 - Modérée"
"VALLANS","79335","79","DEUX-SEVRES","3 - Modérée"
"VANCAIS","79336","79","DEUX-SEVRES","3 - Modérée"
"VANZAY","79338","79","DEUX-SEVRES","3 - Modérée"
"VASLES","79339","79","DEUX-SEVRES","3 - Modérée"
"VAUSSEROUX","79340","79","DEUX-SEVRES","3 - Modérée"
"VAUTEBIS","79341","79","DEUX-SEVRES","3 - Modérée"
"VERNOUX-EN-GATINE","79342","79","DEUX-SEVRES","3 - Modérée"
"VERNOUX-SUR-BOUTONNE","79343","79","DEUX-SEVRES","3 - Modérée"
"VERRUYES","79345","79","DEUX-SEVRES","3 - Modérée"
"VIENNAY","79347","79","DEUX-SEVRES","3 - Modérée"
"VILLEFOLLET","79348","79","DEUX-SEVRES","3 - Modérée"
"VILLEMAIN","79349","79","DEUX-SEVRES","3 - Modérée"
"VILLIERS-EN-BOIS","79350","79","DEUX-SEVRES","3 - Modérée"
"VILLIERS-EN-PLAINE","79351","79","DEUX-SEVRES","3 - Modérée"
"VILLIERS-SUR-CHIZE","79352","79","DEUX-SEVRES","3 - Modérée"
"VITRE","79353","79","DEUX-SEVRES","3 - Modérée"
"VOUHE","79354","79","DEUX-SEVRES","3 - Modérée"
"VOUILLE","79355","79","DEUX-SEVRES","3 - Modérée"
"VOULTEGON","79356","79","DEUX-SEVRES","3 - Modérée"
"XAINTRAY","79357","79","DEUX-SEVRES","3 - Modérée"
"ABBEVILLE","80001","80","SOMME","1 - Très faible"
"ABLAINCOURT-PRESSOIR","80002","80","SOMME","1 - Très faible"
"ACHEUX-EN-AMIENOIS","80003","80","SOMME","1 - Très faible"
"ACHEUX-EN-VIMEU","80004","80","SOMME","1 - Très faible"
"AGENVILLE","80005","80","SOMME","1 - Très faible"
"AGENVILLERS","80006","80","SOMME","1 - Très faible"
"AIGNEVILLE","80008","80","SOMME","1 - Très faible"
"AILLY-LE-HAUT-CLOCHER","80009","80","SOMME","1 - Très faible"
"AILLY-SUR-NOYE","80010","80","SOMME","1 - Très faible"
"AILLY-SUR-SOMME","80011","80","SOMME","1 - Très faible"
"AIRAINES","80013","80","SOMME","1 - Très faible"
"AIZECOURT-LE-BAS","80014","80","SOMME","2 - Faible"
"AIZECOURT-LE-HAUT","80015","80","SOMME","1 - Très faible"
"ALBERT","80016","80","SOMME","1 - Très faible"
"ALLAINES","80017","80","SOMME","1 - Très faible"
"ALLENAY","80018","80","SOMME","1 - Très faible"
"ALLERY","80019","80","SOMME","1 - Très faible"
"ALLONVILLE","80020","80","SOMME","1 - Très faible"
"AMIENS","80021","80","SOMME","1 - Très faible"
"ANDAINVILLE","80022","80","SOMME","1 - Très faible"
"ANDECHY","80023","80","SOMME","1 - Très faible"
"ARGOEUVES","80024","80","SOMME","1 - Très faible"
"ARGOULES","80025","80","SOMME","1 - Très faible"
"ARGUEL","80026","80","SOMME","1 - Très faible"
"ARMANCOURT","80027","80","SOMME","1 - Très faible"
"ARQUEVES","80028","80","SOMME","1 - Très faible"
"ARREST","80029","80","SOMME","1 - Très faible"
"ARRY","80030","80","SOMME","1 - Très faible"
"ARVILLERS","80031","80","SOMME","1 - Très faible"
"ASSAINVILLERS","80032","80","SOMME","1 - Très faible"
"ASSEVILLERS","80033","80","SOMME","1 - Très faible"
"ATHIES","80034","80","SOMME","1 - Très faible"
"AUBERCOURT","80035","80","SOMME","1 - Très faible"
"AUBIGNY","80036","80","SOMME","1 - Très faible"
"AUBVILLERS","80037","80","SOMME","1 - Très faible"
"AUCHONVILLERS","80038","80","SOMME","1 - Très faible"
"AULT","80039","80","SOMME","1 - Très faible"
"AUMATRE","80040","80","SOMME","1 - Très faible"
"AUMONT","80041","80","SOMME","1 - Très faible"
"AUTHEUX","80042","80","SOMME","1 - Très faible"
"AUTHIE","80043","80","SOMME","1 - Très faible"
"AUTHIEULE","80044","80","SOMME","1 - Très faible"
"AUTHUILLE","80045","80","SOMME","1 - Très faible"
"AVELESGES","80046","80","SOMME","1 - Très faible"
"AVELUY","80047","80","SOMME","1 - Très faible"
"AVESNES-CHAUSSOY","80048","80","SOMME","1 - Très faible"
"AYENCOURT","80049","80","SOMME","1 - Très faible"
"BACOUEL-SUR-SELLE","80050","80","SOMME","1 - Très faible"
"BAILLEUL","80051","80","SOMME","1 - Très faible"
"BAIZIEUX","80052","80","SOMME","1 - Très faible"
"BALATRE","80053","80","SOMME","1 - Très faible"
"BARLEUX","80054","80","SOMME","1 - Très faible"
"BARLY","80055","80","SOMME","1 - Très faible"
"BAVELINCOURT","80056","80","SOMME","1 - Très faible"
"BAYENCOURT","80057","80","SOMME","1 - Très faible"
"BAYONVILLERS","80058","80","SOMME","1 - Très faible"
"BAZENTIN","80059","80","SOMME","1 - Très faible"
"BEALCOURT","80060","80","SOMME","1 - Très faible"
"BEAUCAMPS-LE-JEUNE","80061","80","SOMME","1 - Très faible"
"BEAUCAMPS-LE-VIEUX","80062","80","SOMME","1 - Très faible"
"BEAUCHAMPS","80063","80","SOMME","1 - Très faible"
"BEAUCOURT-EN-SANTERRE","80064","80","SOMME","1 - Très faible"
"BEAUCOURT-SUR-L'ANCRE","80065","80","SOMME","1 - Très faible"
"BEAUCOURT-SUR-L'HALLUE","80066","80","SOMME","1 - Très faible"
"BEAUFORT-EN-SANTERRE","80067","80","SOMME","1 - Très faible"
"BEAUMETZ","80068","80","SOMME","1 - Très faible"
"BEAUMONT-HAMEL","80069","80","SOMME","1 - Très faible"
"BEAUQUESNE","80070","80","SOMME","1 - Très faible"
"BEAUVAL","80071","80","SOMME","1 - Très faible"
"BECORDEL-BECOURT","80073","80","SOMME","1 - Très faible"
"BECQUIGNY","80074","80","SOMME","1 - Très faible"
"BEHEN","80076","80","SOMME","1 - Très faible"
"BEHENCOURT","80077","80","SOMME","1 - Très faible"
"BELLANCOURT","80078","80","SOMME","1 - Très faible"
"BELLEUSE","80079","80","SOMME","1 - Très faible"
"BELLOY-EN-SANTERRE","80080","80","SOMME","1 - Très faible"
"BELLOY-SAINT-LEONARD","80081","80","SOMME","1 - Très faible"
"BELLOY-SUR-SOMME","80082","80","SOMME","1 - Très faible"
"BERGICOURT","80083","80","SOMME","1 - Très faible"
"BERMESNIL","80084","80","SOMME","1 - Très faible"
"BERNATRE","80085","80","SOMME","1 - Très faible"
"BERNAVILLE","80086","80","SOMME","1 - Très faible"
"BERNAY-EN-PONTHIEU","80087","80","SOMME","1 - Très faible"
"BERNES","80088","80","SOMME","1 - Très faible"
"BERNEUIL","80089","80","SOMME","1 - Très faible"
"BERNY-EN-SANTERRE","80090","80","SOMME","1 - Très faible"
"BERTANGLES","80092","80","SOMME","1 - Très faible"
"BERTEAUCOURT-LES-DAMES","80093","80","SOMME","1 - Très faible"
"BERTEAUCOURT-LES-THENNES","80094","80","SOMME","1 - Très faible"
"BERTRANCOURT","80095","80","SOMME","1 - Très faible"
"BETHENCOURT-SUR-MER","80096","80","SOMME","1 - Très faible"
"BETHENCOURT-SUR-SOMME","80097","80","SOMME","1 - Très faible"
"BETTEMBOS","80098","80","SOMME","1 - Très faible"
"BETTENCOURT-RIVIERE","80099","80","SOMME","1 - Très faible"
"BETTENCOURT-SAINT-OUEN","80100","80","SOMME","1 - Très faible"
"BEUVRAIGNES","80101","80","SOMME","1 - Très faible"
"BIACHES","80102","80","SOMME","1 - Très faible"
"BIARRE","80103","80","SOMME","1 - Très faible"
"BIENCOURT","80104","80","SOMME","1 - Très faible"
"BILLANCOURT","80105","80","SOMME","1 - Très faible"
"BLANGY-SOUS-POIX","80106","80","SOMME","1 - Très faible"
"BLANGY-TRONVILLE","80107","80","SOMME","1 - Très faible"
"BOISBERGUES","80108","80","SOMME","1 - Très faible"
"BOISMONT","80110","80","SOMME","1 - Très faible"
"BONNAY","80112","80","SOMME","1 - Très faible"
"BONNEVILLE","80113","80","SOMME","1 - Très faible"
"BOSQUEL","80114","80","SOMME","1 - Très faible"
"BOUCHAVESNES-BERGEN","80115","80","SOMME","1 - Très faible"
"BOUCHOIR","80116","80","SOMME","1 - Très faible"
"BOUCHON","80117","80","SOMME","1 - Très faible"
"BOUFFLERS","80118","80","SOMME","1 - Très faible"
"BOUGAINVILLE","80119","80","SOMME","1 - Très faible"
"BOUILLANCOURT-EN-SERY","80120","80","SOMME","1 - Très faible"
"BOUILLANCOURT-LA-BATAILLE","80121","80","SOMME","1 - Très faible"
"BOUQUEMAISON","80122","80","SOMME","1 - Très faible"
"BOURDON","80123","80","SOMME","1 - Très faible"
"BOURSEVILLE","80124","80","SOMME","1 - Très faible"
"BOUSSICOURT","80125","80","SOMME","1 - Très faible"
"BOUTTENCOURT","80126","80","SOMME","1 - Très faible"
"BOUVAINCOURT-SUR-BRESLE","80127","80","SOMME","1 - Très faible"
"BOUVINCOURT-EN-VERMANDOIS","80128","80","SOMME","1 - Très faible"
"BOUZINCOURT","80129","80","SOMME","1 - Très faible"
"BOVELLES","80130","80","SOMME","1 - Très faible"
"BOVES","80131","80","SOMME","1 - Très faible"
"BRACHES","80132","80","SOMME","1 - Très faible"
"BRAILLY-CORNEHOTTE","80133","80","SOMME","1 - Très faible"
"BRASSY","80134","80","SOMME","1 - Très faible"
"BRAY-LES-MAREUIL","80135","80","SOMME","1 - Très faible"
"BRAY-SUR-SOMME","80136","80","SOMME","1 - Très faible"
"BREILLY","80137","80","SOMME","1 - Très faible"
"BRESLE","80138","80","SOMME","1 - Très faible"
"BREUIL","80139","80","SOMME","1 - Très faible"
"BREVILLERS","80140","80","SOMME","1 - Très faible"
"BRIE","80141","80","SOMME","1 - Très faible"
"BRIQUEMESNIL-FLOXICOURT","80142","80","SOMME","1 - Très faible"
"BROCOURT","80143","80","SOMME","1 - Très faible"
"BROUCHY","80144","80","SOMME","1 - Très faible"
"BRUCAMPS","80145","80","SOMME","1 - Très faible"
"BRUTELLES","80146","80","SOMME","1 - Très faible"
"BUIGNY-L'ABBE","80147","80","SOMME","1 - Très faible"
"BUIGNY-LES-GAMACHES","80148","80","SOMME","1 - Très faible"
"BUIGNY-SAINT-MACLOU","80149","80","SOMME","1 - Très faible"
"BUIRE-COURCELLES","80150","80","SOMME","1 - Très faible"
"BUIRE-SUR-L'ANCRE","80151","80","SOMME","1 - Très faible"
"BUS-LA-MESIERE","80152","80","SOMME","1 - Très faible"
"BUS-LES-ARTOIS","80153","80","SOMME","1 - Très faible"
"BUSSU","80154","80","SOMME","1 - Très faible"
"BUSSUS-BUSSUEL","80155","80","SOMME","1 - Très faible"
"BUSSY-LES-DAOURS","80156","80","SOMME","1 - Très faible"
"BUSSY-LES-POIX","80157","80","SOMME","1 - Très faible"
"BUVERCHY","80158","80","SOMME","1 - Très faible"
"CACHY","80159","80","SOMME","1 - Très faible"
"CAGNY","80160","80","SOMME","1 - Très faible"
"CAHON","80161","80","SOMME","1 - Très faible"
"CAIX","80162","80","SOMME","1 - Très faible"
"CAMBRON","80163","80","SOMME","1 - Très faible"
"CAMON","80164","80","SOMME","1 - Très faible"
